brand,title,price,instalment/month,owner,mileage,depreciation,registered_date,remaining_coe,coe_years,coe_months
Honda,Honda Fit 1.3A G,17800,915,4,,17097,2009-06-25,12,1,0
Honda,Honda Civic Crx,66800,666,6,,11314,1993-04-01,70,5,10
Honda,Honda Civic 1.8A Vti-S,66800,692,3,,11859,2008-12-26,67,5,7
Honda,Honda Vezel 1.5A X,58800,987,3,68011.0,16318,2016-08-31,39,3,3
Ford,Ford Focus Hb 1.6A Trend,43800,687,1,66912.0,12441,2012-01-16,42,3,6
Bmw,Bmw 2 Series Active Tourer Diesel 216D (A),73800,1157,0,80000.0,17834,2016-11-29,42,3,6
Toyota,Toyota Alphard 2.5A S C-Package Moonroof,299800,2559,1,26000.0,32873,2021-06-30,97,8,1
Renault,Renault Scenic Diesel 1.5A Dci Sunroof,94800,969,2,46155.0,15198,2019-01-18,68,5,8
Toyota,Toyota C-Hr Hybrid 1.8A S,87800,1001,3,53128.0,16402,2018-05-25,60,5,0
Toyota,Toyota C-Hr Hybrid 1.8A S,95800,1046,2,50211.0,16208,2018-08-24,63,5,3
Toyota,Toyota C-Hr Hybrid 1.8A S,81800,1023,3,68000.0,17503,2017-11-22,54,4,6
Bmw,Bmw 1 Series 116D (A),68800,1034,4,,17323,2017-12-01,44,3,8
Bmw,Bmw X2 Sdrive18I Mspt Lite Led Hl Led Fl,149800,1279,1,28100.0,18089,2020-09-06,84,7,0
Opel,Opel Insignia Grandsport B16Dth,88800,1075,2,104500.0,15578,2018-09-02,56,4,8
Mazda,Mazda Mazda6 4-Door Sedan 2.5L Sp.6Eat Sr Led,75800,1243,1,103200.0,17647,2016-09-23,40,3,4
Dodge,Dodge Journey 2.4A Sxt,86800,741,4,99812.0,11937,2010-12-16,87,7,3
Citroen,Citroen Grand C4 Picasso Diesel 1.6A E-Hdi Panoramic Roof,39800,1382,3,119813.0,20304,2014-11-12,18,1,6
Citroen,Citroen Grand C4 Picasso Diesel 1.6A Bluehdi Panoramic Roof,69800,1028,1,,16798,2017-02-20,45,3,9
Citroen,Citroen Ds5 Diesel 1.6A Bluehdi Eat6 Panoramic Roof,73800,939,1,98688.0,13497,2017-08-11,53,4,5
Bmw,Bmw X3 Xdrive20I Sunroof,109800,937,2,,14202,2012-01-31,92,7,8
Bmw,Bmw 7 Series 730I,72800,754,3,,12843,2009-08-01,67,5,7
Bmw,Bmw 6 Series 645Ci,49800,1369,1,98127.0,24866,2005-11-06,23,1,11
Bmw,Bmw 1 Series 120I Cabriolet,72800,754,6,,13006,2008-10-12,67,5,7
Audi,Audi Q7 3.6A Fsi Quattro S-Line,86800,1051,1,107311.0,18324,2008-03-31,56,4,8
Alfa,Alfa Romeo 159 3.2A Q4,86800,741,6,,11425,2011-04-13,91,7,7
Nissan,Nissan Qashqai 2.0A Premium Moonroof,57900,1074,2,96000.0,16243,2016-04-27,35,2,11
Audi,Audi Q3 1.4A Tfsi S-Tronic,48600,1891,3,98000.0,26217,2014-09-25,16,1,4
Nissan,Nissan Note 1.2A Dig-S,47800,802,3,64000.0,13809,2016-08-22,39,3,3
Mitsubishi,Mitsubishi Evolution 10 Gsr,148800,1695,6,,29390,2008-06-06,60,5,0
Mitsubishi,Mitsubishi Eclipse Cross 1.5A,100500,1068,1,52478.0,15942,2018-01-11,65,5,5
Mercedes-Benz,Mercedes-Benz Sl-Class Sl350,95800,1108,4,85000.0,19266,2008-04-29,59,4,11
Mercedes-Benz,Mercedes-Benz S-Class S500L,118000,1039,3,85000.0,17276,2010-08-03,81,6,9
Mercedes-Benz,Mercedes-Benz Glc-Class Glc300 Mild Hybrid Amg Line 4Matic Premium Plus,235800,2013,1,25590.0,27391,2020-07-22,86,7,2
Mercedes-Benz,Mercedes-Benz Glc-Class Glc300 Mild Hybrid Amg Line 4Matic Premium Plus,258000,2202,1,35000.0,28590,2020-11-12,90,7,6
Mercedes-Benz,Mercedes-Benz Glc-Class Glc200,176800,1806,2,52111.0,26479,2019-01-24,68,5,8
Mercedes-Benz,Mercedes-Benz Glb-Class Glb200 Amg Line Premium,220800,1885,1,4709.0,23411,2021-10-20,101,8,5
Mercedes-Benz,Mercedes-Benz Glb-Class Glb200 Amg Line,225988,1929,1,12523.0,23797,2022-01-14,104,8,8
Mercedes-Benz,Mercedes-Benz Gla-Class Gla180 Urban Edition,92800,1395,1,135000.0,21245,2017-01-31,44,3,8
Mercedes-Benz,Mercedes-Benz Gla-Class Gla180 Urban Edition,158800,1356,1,13000.0,18849,2021-01-28,92,7,8
Mercedes-Benz,Mercedes-Benz G-Class G63 Amg 4Matic,655000,5949,1,19000.0,80766,2019-11-22,78,6,6
Mercedes-Benz,Mercedes-Benz E-Class E250 Edition E Sunroof,111588,2015,2,142000.0,25718,2016-05-17,36,3,0
Mercedes-Benz,Mercedes-Benz E-Class E200 Mild Hybrid Amg Line,260000,2219,1,23000.0,27155,2021-12-10,101,8,5
Mercedes-Benz,Mercedes-Benz E-Class E200 Mild Hybrid Amg Line,259800,2217,1,5290.0,26024,2022-02-21,105,8,9
Volkswagen,Volkswagen Golf 1.4 Tsi Cl,99800,878,1,75656.0,13309,2020-02-14,81,6,9
Bmw,Bmw 116I Led Hl Luxury,138800,1185,1,29878.0,14838,2021-11-06,96,8,0
Mercedes-Benz,Mercedes-Benz Cla-Class Cla180,67800,1601,3,82000.0,24335,2015-08-18,27,2,3
Mercedes-Benz,Mercedes-Benz C-Class C200 Coupe Mild Hybrid Amg Line,199800,1796,1,15687.0,26030,2019-12-12,79,6,7
Dfsk,Dfsk Ec31 Electric 38.6 Kwh,116800,997,2,,12383,2022-09-27,112,9,4
Byd,Byd T3 Electric 50.3 Kwh (A),114800,980,2,,12353,2022-12-08,111,9,3
Hino,Hino 300 Diesel 4.0 Xzu710R-Hkmmv3 14Ft [Euro Vi] (M),110800,946,2,,12267,2022-04-28,107,8,11
Mitsubishi,Mitsubishi Fuso Canter Diesel 3.0 14Ft [Euro Vi] (M),113800,972,2,,11939,2022-10-31,113,9,5
Byd,Byd T3 Electric 50.3 Kwh (A),114800,980,2,,12541,2022-06-22,109,9,1
Dfsk,Dfsk Ec35 Electric 38.6 Kwh(A),110800,946,2,,11948,2022-07-29,110,9,2
Mazda,Mazda 3 1.5A,57800,869,4,120343.0,14376,2017-01-16,44,3,8
Dfsk,Dfsk Ec35 Electric 38.6 Kwh(A),110800,946,2,,11948,2022-07-29,110,9,2
Honda,Honda N-Van Petrol 660 Turbo Style Fun Honda Sensing (A),80800,690,2,,8484,2022-10-31,113,9,5
Land,Land Rover Range Rover Evoque 2.0 Se 5-Door (A),131800,1734,2,,23721,2017-08-28,51,4,3
Mazda,Mazda 3 1.5A Sunroof,60800,861,3,70103.0,14233,2017-04-19,47,3,11
Mercedes,Mercedes Benz A200 Blue Efficiency,111800,954,3,156933.0,12926,2013-04-22,103,8,7
Mazda,Mazda 3 1.5A Sunroof,60800,878,2,63600.0,14164,2017-07-04,46,3,10
Mazda,Mazda 3 1.5A Sunroof,65800,851,2,72028.0,13907,2017-09-28,52,4,4
Mazda,Mazda 3 1.5A Sunroof,60800,845,2,76115.0,13855,2017-05-24,48,4,0
Honda,Honda Hr-V 1.5 Dx (A),58888,868,1,178000.0,13598,2017-02-16,45,3,9
Mercedes-Benz,Mercedes-Benz Glc-Class Glc250 4Matic Sunroof,152800,1911,1,94700.0,27908,2017-08-12,54,4,6
Mercedes,Mercedes Benz 280S,55800,477,2,,5883,1983-01-26,113,9,5
Mazda,Mazda 5 2.0 (A),42688,1173,3,130000.0,18356,2015-04-30,23,1,11
Lexus,Lexus Gs 450H 3.5 Luxury (A),80800,742,3,,12465,2010-01-25,77,6,5
Mazda,Mazda 3 1.5A Sunroof,61800,875,2,73000.0,14497,2017-04-18,47,3,11
Mazda,Mazda 3 1.5A,61888,860,3,73000.0,14105,2017-05-26,48,4,0
Mazda,Mazda 2 1.5A,62800,812,1,60000.0,13292,2017-09-28,52,4,4
Maserati,Maserati Ghibli S 3.0A,168800,4639,2,69000.0,51985,2015-04-27,23,1,11
Jaguar,Jaguar E-Pace 2.0 S [200Ps] (A),151500,1407,1,27000.0,21092,2019-09-27,76,6,4
Lexus,Lexus Rx450H Hybrid,98800,844,5,,13696,2010-10-26,86,7,2
Lexus,Lexus Rx450H Hybrid,92800,792,5,,12864,2010-10-26,86,7,2
Mercedes-Benz,Mercedes-Benz A-Class A200 (A),42800,2913,2,118000.0,43456,2014-12-02,108,9,0
Citroen,Citroen Berlingo 1.6A E-Hdi,18800,690,2,,12885,2014-10-13,17,1,5
Nissan,Nissan Nv350 2.5M,61800,568,1,,9425,2019-07-11,77,6,5
Toyota,Toyota Hiace Dx 3.0 Auto,61800,813,2,,14090,2017-07-09,51,4,3
Fiat,Fiat Doblo Cargo Maxi 1.6 Mtj Amt Glaze,32800,504,2,,9008,2016-12-13,43,3,7
Lexus,Lexus Es Hybrid Es300H Executive Sunroof,285800,2439,1,5.0,27615,2022-07-26,110,9,2
Lexus,Lexus Es Hybrid Es300H Executive Sunroof,285000,2432,1,68.0,27528,2022-07-26,110,9,2
Kia,Kia Cerato K3 1.6A (Opc),59800,761,1,39000.0,12111,2017-10-24,53,4,5
Mercedes,Mercedes Benz E250 Cgi A,103800,886,3,159000.0,14032,2010-01-11,88,7,4
Kia,Kia Cerato Forte Koup 1.6 Sx Mt D/Ab 2Dr Sr,69800,602,4,117800.0,9979,2010-07-05,83,6,11
Mercedes,Mercedes Benz E 250Cgi,99800,878,3,156589.0,14600,2010-10-03,81,6,9
Hyundai,Hyundai Elantra Ad 1.6 Gls At (Ams),77800,827,1,52531.0,13201,2018-12-10,65,5,5
Hyundai,Hyundai Cn7 Avante 1.6 Dohc Cvt S/R,113800,972,2,17821.0,13404,2021-07-30,98,8,2
Hyundai,Hyundai Ioniq Hybrid 1.6A Dct Sunroof,108800,1058,2,50120.0,16360,2019-05-23,72,6,0
Toyota,Toyota Lexus Is250C Auto Std,89800,825,5,185818.0,13853,2009-12-18,77,6,5
Honda,Honda Vezel 1.5X Cvt,56800,976,2,67000.0,16297,2016-07-13,38,3,2
Hyundai,Hyundai Elantra 1.6 At Abs D/Ab 2Wd 4Dr,29800,1319,2,113657.0,20523,2014-07-18,14,1,2
Kia,Kia Cerato 1.6(A) Sx,86800,887,1,76084.0,13641,2019-01-23,68,5,8
Hyundai,Hyundai Elantra 1.6A Gls,45500,974,2,79798.0,15399,2015-11-25,30,2,6
Hyundai,Hyundai Elantra 1.6A Gls,74800,817,2,45226.0,13150,2018-08-20,63,5,3
Hyundai,Hyundai Avante 1.6A Gls,82800,778,1,30367.0,12103,2019-05-09,75,6,3
Hyundai,Hyundai Avante 1.6A Gls,82800,787,1,22333.0,12295,2019-07-31,74,6,2
Hyundai,Hyundai Avante 1.6A Gls,81800,769,2,32166.0,12038,2019-08-19,75,6,3
Honda,Honda Vezel Hybrid 1.5A X Honda Sensing,104800,985,2,26555.0,14942,2019-10-09,75,6,3
Mercedes-Benz,Mercedes-Benz A-Class A200 (A),120800,2182,3,,12080,2013-06-24,0,0,0
Honda,Honda Vezel Hybrid 1.5A X,97800,963,3,44111.0,14933,2019-04-17,71,5,11
Honda,Honda Vezel 1.5A X Honda Sensing,60800,997,4,68300.0,16521,2016-09-21,40,3,4
Honda,Honda Vezel 1.5A X,58800,1011,4,69000.0,16638,2016-04-08,38,3,2
Honda,Honda Vezel 1.5A X,86800,961,2,90000.0,14475,2018-07-30,62,5,2
Honda,Honda Vezel 1.5A X,105800,903,1,21000.0,13638,2020-11-08,86,7,2
Honda,Honda Freed Hybrid 1.5A G,93800,1085,3,43186.0,17327,2018-04-30,59,4,11
Toyota,Toyota Liteace 1.5A Gl,53800,564,1,,9663,2018-11-15,66,5,6
Nissan,Nissan Qashqai 1.2 Dig-T Lite (A),50900,969,2,,15215,2016-03-30,34,2,10
Mazda,Mazda 3 1.5A Sunroof,63800,840,4,,13682,2017-08-29,51,4,3
Mazda,Mazda 6 2.0 Standard (A),72800,1072,2,70000.0,16477,2017-03-03,45,3,9
Honda,Honda Freed Hybrid 1.5A G,103800,1034,1,34255.0,16067,2019-12-03,70,5,10
Mitsubishi,Mitsubishi Triton L200 Double-Cab 2.5M,50800,681,5,,12017,2007-09-19,50,4,2
Honda,Honda Civic Type R 2.0M,111800,1398,5,,24777,2008-06-13,54,4,6
Toyota,Toyota Dyna 150 2.8M,106800,912,1,,11294,2022-09-30,112,9,4
Honda,Honda Civic 1.6A Vti,68800,1103,2,58000.0,17186,2016-10-18,41,3,5
Honda,Honda Civic 1.6A Vti,102800,988,1,29503.0,15155,2019-06-24,73,6,1
Ferrari,Ferrari F8 Tributo,1500000,12800,1,138.0,127330,2022-10-14,113,9,5
Toyota,Toyota Hiace Commuter 2.8A Gl,88800,825,1,,13849,2019-12-09,76,6,4
Bmw,Bmw X3 Sdrive20I M-Sport Sunroof,109800,1722,2,126500.0,24864,2016-11-22,42,3,6
Nissan,Nissan Nv200 1.5M,29800,680,1,,12496,2015-09-15,28,2,4
Mitsubishi,Mitsubishi Fuso Fighter Fm65,80800,836,4,,14317,2008-12-30,67,5,7
Nissan,Nissan Sylphy 1.6 Premium Signature Series,70800,900,1,26768.0,13862,2017-09-11,53,4,5
Isuzu,Isuzu Npr85,117800,1006,1,,12470,2022-09-30,112,9,4
Suzuki,Suzuki Every,68800,588,1,,7296,2022-09-30,112,9,4
B.M.W.,B.M.W. X3 Xdrive20I Abs 4Wd Hid Dsc,64800,4411,2,130000.0,50995,2014-05-03,108,9,0
Mazda,Mazda 2 Hatchback 1.5 Deluxe (A),91800,784,1,45510.0,11368,2020-08-18,87,7,3
Mazda,Mazda Cx-5 2.5 Luxury (A),61800,1322,3,83448.0,18643,2015-11-26,30,2,6
Mazda,Mazda 6 Sedan 2.0 Executive (A),58800,1258,2,130276.0,18851,2015-08-12,30,2,6
Mercedes-Benz,Mercedes-Benz Cla-Class Shooting Brake Cla180 (A),96800,1398,2,54238.0,21025,2017-03-27,46,3,10
Mazda,Mazda 3 Sedan 1.6 (A),46800,467,4,172000.0,7938,2002-11-28,70,5,10
Mercedes-Benz,Mercedes-Benz Slk-Class Slk200 Kompressor (A),68000,764,6,192000.0,13315,2008-06-17,61,5,1
Volkswagen,Volkswagen Golf 1.4 Tsi At 5G13Hz,59000,1124,1,72000.0,18719,2016-03-23,34,2,10
Opel,Opel Vivaro 1.6M,83888,716,1,30000.0,11434,2020-08-20,87,7,3
Honda,Honda N-Van Turbo Style Fun Honda Sensing,79800,681,2,,8411,2022-10-19,113,9,5
Honda,Honda Jade 1.5 Rs Vtec Turbo (A),77800,1276,1,64000.0,18426,2016-04-10,40,3,4
Brand,Brand New Honda N-Van 660 Turbo Style Fun Honda (A),88888,759,1,,9351,2022-10-27,113,9,5
Brand,Brand New Nissan Nv350 Caravan 2.0A,93888,802,1,,9864,2022-10-28,113,9,5
Citroen,Citroen Berlingo 1.6M E-Hdi,21800,800,2,,14384,2014-05-11,17,1,5
Mitsubishi,Mitsubishi Lancer 1.6 Glx (A),67800,702,5,168000.0,12119,2008-12-12,67,5,7
Bmw,Bmw X1 Sdrive18I Xline (A),159800,1364,1,62448.0,18110,2020-11-27,90,7,6
Toyota,Toyota Dyna 150 2.8 [Euro Vi] (M),106800,912,2,,11201,2022-10-28,113,9,5
Toyota,Toyota Dyna 150 Diesel 2.8 [Euro Vi] (M),105800,903,2,,11096,2022-10-28,113,9,5
Toyota,Toyota Dyna 150 2.8 (M),107800,920,1,,11401,2022-09-30,112,9,4
Toyota,Toyota Townace 1.5 Gl (A),78888,674,1,,8275,2022-10-31,113,9,5
Toyota,Toyota Townace 1.5 Gl (A),78888,674,1,,8273,2022-10-31,113,9,5
Toyota,Toyota Hiace 2.0 Dx Glass Door Van (A),84888,725,1,,8889,2022-10-31,113,9,5
Honda,Honda Vezel 1.5 X (A),84800,889,1,42000.0,14043,2018-07-12,66,5,6
Kia,Kia Cerato K3 1.6L (A),64800,761,1,95000.0,12220,2018-03-13,58,4,10
Audi,Audi A5 Coupe 2.0A Tfsi Quattro,98800,844,4,90000.0,12350,2011-06-16,95,7,11
Honda,Honda N-Van Turbo Style Fun Honda Sensing,71500,611,1,,7597,2022-09-19,112,9,4
Honda,Honda N-Van Turbo Style Fun Honda Sensing,77800,664,1,,8269,2022-09-19,112,9,4
Honda,Honda N-Van Turbo Style Fun Honda Sensing,77800,664,1,,8255,2022-09-26,112,9,4
Mercedes-Benz,Mercedes-Benz Citan 112,61800,581,2,,9762,2019-08-21,75,6,3
Bmw,Bmw 3 Series 318I,61800,609,5,110000.0,10414,2009-06-22,71,5,11
Audi,Audi A5 Coupe 2.0A Tfsi Quattro,98800,844,4,90000.0,12320,2011-06-16,96,8,0
Hino,Hino 300 Diesel 4.0 Xzu710R-Hkmmv3 14Ft [Euro Vi] (M),118800,1014,2,,12922,2022-06-30,109,9,1
Honda,Honda N-Van Petrol 660 Turbo Style Fun Honda Sensing (A),79800,681,2,,8583,2022-10-08,110,9,2
Honda,Honda N-Van Petrol 660 Turbo Style Fun Honda Sensing (A),79800,681,1,,8532,2022-08-30,111,9,3
Toyota,Toyota Hiace 2.8A Super Gl Dark Prime,87800,816,1,75708.0,13525,2019-08-10,76,6,4
Toyota,Toyota Hiace 2.8 Dx Glass Door Van [Euro Vi] (A),76800,683,1,39000.0,11284,2020-03-02,80,6,8
Byd,Byd T3 Electric 50.3 Kwh (A),118800,1014,2,,13116,2022-05-18,108,9,0
Toyota,Toyota Hiace 2.0A Dx,90888,776,1,,9618,2022-09-30,112,9,4
Suzuki,Suzuki Every Join Auto,71888,614,2,,7623,2022-09-30,112,9,4
Citroen,Citroen E-Berlingo 50Kwh,116800,997,1,,12373,2022-09-23,112,9,4
Toyota,Toyota Hiace 2.0Dx Auto,84888,725,1,,9002,2022-09-19,112,9,4
Toyota,Toyota Townace Petrol 1.5 Gl (A),85888,733,1,32.0,9012,2022-10-31,113,9,5
Bmw,Bmw M Series M135I 5Dr,88888,2791,4,106314.0,38852,2015-01-14,20,1,8
Honda,Honda N-Van Turbo Style Fun Honda Sensing,74800,639,1,,8148,2022-06-27,109,9,1
Toyota,Toyota Harrier 2.4A Premium Panoramic (A),63800,687,6,87000.0,11936,2008-12-09,64,5,4
Nissan,Nissan Nv350 Caravan 2.0A Dx,75800,647,2,,8021,2022-09-29,112,9,4
Mercedes-Benz,Mercedes-Benz Cla-Class Cla180 (A),104800,1249,3,90000.0,18662,2018-02-20,57,4,9
Rolls-Royce,Rolls-Royce Ghost 6.6 (A),625800,5340,3,76000.0,46795,2013-05-31,109,9,1
Toyota,Toyota Dyna 150 2.8 [Euro Vi] (M),106800,912,1,,12649,2021-09-28,100,8,4
Toyota,Toyota Hiace 2.5 (A),68800,588,2,,7820,2022-01-28,104,8,8
Toyota,Toyota Townace Petrol 1.5 Gl (A),67800,579,2,,7505,2022-04-29,107,8,11
Porsche,Porsche 911 Turbo Cabriolet Tiptronic,249800,2619,7,88000.0,44871,2008-02-12,66,5,6
Citroen,Citroen E-Berlingo Electric,125800,1074,1,,13306,2022-09-30,112,9,4
Toyota,Toyota Townace 1.5A Gl,74800,639,1,,8148,2022-06-23,109,9,1
Mercedes-Benz,Mercedes-Benz Citan 109 Cdi Van Extra-Long 2 Seaters,26800,769,1,,13674,2015-10-04,22,1,10
Citroen,Citroen E-Berlingo Electric,122800,1048,2,,13399,2022-06-16,109,9,1
Bmw,Bmw X1 Sdrive18I,168000,1434,1,10700.0,18321,2021-05-21,96,8,0
Lexus,Lexus Nx Turbo Nx200T Luxury Sunroof,95000,2413,2,92500.0,31087,2015-06-26,25,2,1
Volkswagen,Volkswagen Golf Gti 5Dr,60800,5296,1,37800.0,65956,2014-08-01,84,7,0
Toyota,Toyota Vellfire 2.4A Z Platinum Selection,158800,2868,3,,15880,2013-02-05,0,0,0
Audi,Audi Rs 5 Coupe 4.2A Fsi Quattro,138800,1185,3,131800.0,17518,2011-12-04,94,7,10
Mercedes-Benz,Mercedes-Benz A-Class A250 Amg Line Premium Plus,173800,1732,0,56800.0,27971,2019-03-30,70,5,10
Peugeot,Peugeot Partner 1.6 Hdi Etg Lwb (A),36000,553,2,,9782,2016-12-29,43,3,7
Mercedes-Benz,Mercedes-Benz S-Class Diesel S350L Bluetec (A),107000,5499,3,114247.0,37992,2014-05-26,12,1,0
Ferrari,Ferrari 360 Spider F1,358800,3062,7,34000.0,43495,2002-08-08,98,8,2
Audi,Audi Q7 3.0A Tfsi Quattro S-Line,112800,1003,4,112081.0,16888,2011-12-01,80,6,8
Mercedes,Mercedes Benz R350L 4Matic (Led Drl),188800,3410,2,18000.0,18880,2013-01-15,0,0,0
Mazda,Mazda 6 Sedan 2.0 Standard (A),72800,1072,2,70400.0,16477,2017-03-03,45,3,9
Subaru,Subaru Forester 2.0I-L Sunroof,68800,1128,2,,17849,2016-09-30,40,3,4
Toyota,Toyota Allion 1.5 (A),19800,771,5,138000.0,14226,2009-09-30,16,1,4
Honda,Honda Odyssey 2.4A Absolute 8-Seater,91800,1540,1,81000.0,22371,2016-06-09,39,3,3
Honda,Honda Fit Shuttle 1.5 (A),73800,854,1,41058.0,14066,2018-04-25,59,4,11
Volkswagen,Volkswagen Golf 1.4A Tsi Comfortline,97800,940,1,47118.0,14411,2019-06-18,73,6,1
Toyota,Toyota Previa 2.4A,76800,706,2,,11838,2009-03-11,77,6,5
Maserati,Maserati Grancabrio 4.7A,179800,1535,6,109000.0,25241,2010-06-23,85,7,1
Mercedes-Benz,Mercedes-Benz S-Class S500 Coupe Amg Line Premium Plus,398800,5540,2,49000.0,69553,2017-05-26,48,4,0
Porsche,Porsche Cayman Gt4 3.8M,370000,7242,3,45000.0,98788,2016-02-25,33,2,9
Toyota,Toyota Corolla Altis 1.6A Classic,58800,1062,2,66215.0,16391,2016-05-25,36,3,0
Mercedes-Benz,Mercedes-Benz Amg Gt R,648000,5530,1,17000.0,64254,2022-03-17,106,8,10
Mclaren,Mclaren 720S,973000,8303,3,2800.0,100974,2021-02-26,93,7,9
Audi,Audi A5 Sportback 2.0A Tfsi S-Tronic Design,159800,1452,1,51463.0,21023,2019-11-14,78,6,6
Bmw,Bmw 3 Series 318I M-Sport,220800,1885,1,498.0,21870,2022-03-31,106,8,10
Honda,Honda S2000 Type S 2.2M,190000,1870,6,106000.0,31827,2009-04-28,71,5,11
Citroen,Citroen Grand C4 Picasso 1.6A Thp Sunroof,55800,1318,1,140000.0,19201,2015-08-19,27,2,3
Bmw,Bmw M Series M340I Xdrive,272000,2321,2,19000.0,31194,2020-09-14,88,7,4
Porsche,Porsche Boxster 2.7A Pdk,171800,9610,2,69893.0,129609,2014-04-15,132,11,0
Bmw,Bmw M Series M4 Coupe,220800,4204,3,94000.0,57938,2016-03-31,34,2,10
Hyundai,Hyundai Avante 1.6A Gls,97800,835,1,21000.0,12499,2020-08-27,87,7,3
Nissan,Nissan Qashqai 1.2A Dig-T Premium,82800,930,2,75233.0,14120,2018-06-30,61,5,1
Chevrolet,Chevrolet Cruze 1.6A,60800,800,2,90000.0,12619,2017-08-17,51,4,3
Mercedes-Benz,Mercedes-Benz Gla-Class Gla180 Urban Edition,163988,1400,1,13000.0,19522,2021-01-28,92,7,8
Ford,Ford Mustang Convertible 5.0A Gt,300000,3321,3,35000.0,50670,2018-07-19,62,5,2
Mercedes-Benz,Mercedes-Benz B-Class B180 Style (A),96800,1136,1,82000.0,17911,2018-03-26,58,4,10
Mercedes-Benz,Mercedes-Benz E-Class Coupe Mild Hybrid 2019 E53 Amg 4Matic+ (A),316800,3010,2,20000.0,37792,2019-06-08,74,6,2
Toyota,Toyota Vios 1.5 E (A),59800,589,5,130000.0,10003,2009-06-07,71,5,11
Hyundai,Hyundai I30 1.4A T-Gdi Dct Turbo,99800,971,1,40000.0,15014,2019-05-24,72,6,0
Ferrari,Ferrari 458 Spider,658000,5615,5,53000.0,72428,2012-08-06,108,9,0
Kia,Kia Cerato K3 1.6A Sunroof,68800,875,2,64000.0,13761,2017-10-16,53,4,5
Toyota,Toyota Hiace 3.0M,45800,787,1,,14023,2016-07-29,38,3,2
Toyota,Toyota Hiace 2.8A Dx,81800,735,3,,12217,2019-12-27,79,6,7
Toyota,Toyota Dyna 150 3.0M,43800,1000,2,,17859,2015-09-10,28,2,4
Isuzu,Isuzu Frr90,123800,1057,1,11061.0,16009,2021-04-01,91,7,7
Suzuki,Suzuki Every,71800,613,1,28.0,7618,2022-09-28,112,9,4
Toyota,Toyota Wish 1.8 (A),63800,678,3,121468.0,11731,2008-10-16,65,5,5
Audi,Audi A3 Sedan 1.4 Tfsi S Tronic (A),66800,1148,2,137523.0,18637,2016-07-30,38,3,2
Bmw,Bmw 1 Series Hatchback 116D (A),64800,1234,3,99000.0,20796,2016-03-24,34,2,10
Nissan,Nissan Juke 1.6 (A),52800,866,1,56000.0,13036,2016-09-30,40,3,4
Nissan,Nissan Sylphy 1.5 (A),65800,585,3,110000.0,9771,2010-03-02,80,6,8
Toyota,Toyota Corolla Axio 1.5A X,13800,1055,2,,20393,2009-01-13,96,8,0
Nissan,Nissan Nv200 1.5 Panel Van (M),45800,583,1,90561.0,10243,2017-10-13,53,4,5
Bmw,Bmw 5 Series 525I,59800,1053,2,147000.0,19046,2006-06-30,37,3,1
Hyundai,Hyundai Tucson 2.0A,38000,930,3,155980.0,16853,2010-11-08,26,2,2
Toyota,Toyota Wish 1.8 Auto,68800,703,4,,12108,2009-01-13,68,5,8
Lexus,Lexus Is Turbo Is200T Executive,117800,1473,3,110000.0,21022,2017-11-30,54,4,6
Toyota,Toyota Dyna 150 3.0 (M),53800,903,3,129786.0,16196,2016-08-23,39,3,3
Mercedes,Mercedes Benz S400L (R19 Led),159888,6219,2,113300.0,64795,2014-12-09,16,1,4
Nissan,Nissan Nv200 1.5M,44800,623,1,45000.0,10922,2017-05-31,48,4,0
Honda,Honda Vezel 1.5A X,46800,1106,3,,18957,2015-08-13,27,2,3
Infiniti,Infiniti Q30 Diesel 1.5A T,79800,1015,2,177000.0,15632,2017-10-31,53,4,5
Subaru,Subaru Xv 1.6I-S,57800,993,3,125000.0,15678,2016-07-15,38,3,2
Mercedes-Benz,Mercedes-Benz C-Class C180 (A),149800,1440,3,50000.0,21020,2019-06-21,73,6,1
Volvo,Volvo V40 T2,52800,1096,1,121000.0,16688,2015-12-18,31,2,7
Bmw,Bmw 2 Series 216I Gran Tourer Luxury,130800,1176,2,38000.0,16703,2019-12-27,79,6,7
Mitsubishi,Mitsubishi Outlander 2.0 Cvt Classic 7-Seater (A),132800,1134,1,31000.0,15641,2021-06-04,94,7,10
Volvo,Volvo V90 T5 Momentum,121800,1758,3,66000.0,25412,2017-03-30,46,3,10
Bmw,Bmw 3 Series Coupe 335I (A),111800,954,3,125000.0,14817,2010-11-24,90,7,6
Bmw,Bmw 5 Series Sedan 528I (A),62800,1134,2,125000.0,64986,2013-07-11,0,0,0
Bmw,Bmw 5 Series Sedan 535I (A),135800,1159,6,,17128,2011-04-13,95,7,11
Bmw,Bmw X1 Sdrive18I,126800,1445,1,81000.0,20949,2018-05-28,60,5,0
Skoda,Skoda Octavia Mild Hybrid 1.5A Tsi E-Tec Style,138800,1185,1,21000.0,16192,2021-07-29,98,8,2
Ford,Ford Focus Rs 2.3M,130800,1692,2,107000.0,25343,2017-09-25,52,4,4
Mercedes-Benz,Mercedes-Benz Cla-Class Cla180 Progressive,179800,1535,2,19000.0,20923,2021-01-18,92,7,8
Toyota,Toyota Sienta Hybrid 1.5A X,89800,1009,2,38000.0,16154,2018-06-20,61,5,1
Toyota,Toyota Camry Hybrid 2.5A Ascent,146800,1253,1,26000.0,17450,2021-04-20,95,7,11
